isPrem,dmgratio,hitratio,kd,nation,winrate,spots,moe,xp,image,battles,mastery,id,wn8,tier,bigImage,kpg,class,awards,armoreff,name,dpg,survival,dpgRanking
True,1.26,68,3.62,uk,66.91,0.76,3,1017,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB63_TOG_II.png,139,4,53841,3183,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB63_TOG_II.png,1.85,HT,"{'battleHeroes': {'highCaliber': 15, 'topGun': 5, 'confederate': 5, 'steelWall': 5}, 'main': {'fireForEffect': 61, 'duelist': 32, 'fighter': 15, 'spotter': 2, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 28}, 'epic': {}}",0.25,TOG II*,1333,48.92,
False,2.08,84,2.98,italy,68.38,1.46,3,1326,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It19_Progetto_C50_mod_66.png,117,4,3489,4350,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It19_Progetto_C50_mod_66.png,1.68,HT,"{'battleHeroes': {'highCaliber': 19, 'topGun': 2, 'confederate': 8, 'tankSniper': 4, 'patrolDuty': 1}, 'main': {'fireForEffect': 103, 'duelist': 15, 'fighter': 11, 'shellproof': 2, 'spotter': 4, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 37}, 'epic': {'pascucci': 1}}",0.51,Progetto 66,3239,43.59,
False,1.5,77,2.19,china,61.04,2.45,3,1022,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch18_WZ-120.png,444,4,1841,3302,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch18_WZ-120.png,1.54,MT,"{'battleHeroes': {'highCaliber': 23, 'topGun': 8, 'confederate': 13, 'tankSniper': 4, 'steelWall': 5, 'defender': 4, 'invader': 4, 'scout': 3, 'patrolDuty': 4}, 'main': {'fireForEffect': 119, 'duelist': 26, 'fighter': 22, 'shellproof': 2, 'kamikaze': 6, 'spotter': 3, 'reaper': 4, 'masterGunner': 20, 'sharpShooter': 31}, 'epic': {'delanglade': 1, 'lehvaslaiho': 1, 'pascucci': 1}}",0.41,WZ-120,2187,29.73,
True,3.13,77,5.16,sweden,65.96,2.54,3,1301,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S01_Strv_74_A2.png,94,4,51585,5106,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S01_Strv_74_A2.png,2.41,MT,"{'battleHeroes': {'highCaliber': 24, 'topGun': 3, 'confederate': 4, 'tankSniper': 1, 'scout': 1, 'patrolDuty': 4}, 'main': {'fireForEffect': 81, 'duelist': 12, 'fighter': 26, 'spotter': 3, 'masterGunner': 14, 'sharpShooter': 31}, 'epic': {'lehvaslaiho': 2, 'oskin': 1, 'pascucci': 2, 'radley': 1}}",0.03,Strv m/42-57,1673,53.19,
True,2.24,74,2.74,germany,65.15,1.55,1,1164,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G164_Kpz_Pr_68_P.png,66,4,37393,3560,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G164_Kpz_Pr_68_P.png,1.62,MT,"{'battleHeroes': {'highCaliber': 6, 'topGun': 2, 'confederate': 9, 'tankSniper': 3, 'steelWall': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 55, 'duelist': 3, 'fighter': 3, 'spotter': 4, 'reaper': 4, 'masterGunner': 23, 'sharpShooter': 40}, 'epic': {'lehvaslaiho': 4}}",0.11,MKpz 68 (P),2302,40.91,
True,1.93,79,2.99,usa,73.18,2.05,3,1432,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A117_T26E5_Patriot.png,220,4,59169,4854,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A117_T26E5_Patriot.png,1.75,HT,"{'battleHeroes': {'highCaliber': 35, 'topGun': 6, 'confederate': 27, 'steelWall': 13, 'defender': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 171, 'duelist': 34, 'fighter': 30, 'shellproof': 22, 'spotter': 4, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 37}, 'epic': {'billotte': 1}}",0.91,T26E5 P,2383,41.36,
False,1.02,75,0.95,ussr,59.33,5,3,786,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R101_MT25.png,777,4,16641,1985,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R101_MT25.png,0.78,LT,"{'battleHeroes': {'highCaliber': 1, 'topGun': 3, 'confederate': 5, 'defender': 5, 'invader': 1, 'scout': 64, 'patrolDuty': 19}, 'main': {'fireForEffect': 203, 'duelist': 16, 'fighter': 17, 'kamikaze': 25, 'spotter': 9, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 56}, 'epic': {'orlik': 2, 'pascucci': 3}}",0.06,MT-25,530,18.53,
True,2.26,77,4.22,uk,65.52,1.77,3,1175,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB71_AT_15A.png,116,4,54097,3963,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB71_AT_15A.png,2.11,TD,"{'battleHeroes': {'highCaliber': 22, 'topGun': 4, 'confederate': 1, 'tankSniper': 1, 'steelWall': 25, 'defender': 1}, 'main': {'fireForEffect': 89, 'duelist': 17, 'fighter': 12, 'shellproof': 36, 'spotter': 1, 'reaper': 4, 'masterGunner': 34, 'sharpShooter': 35}, 'epic': {'pascucci': 2}}",2.5,AT 15A,1723,50,
False,1.8,71,1.59,germany,60.58,3.66,0,699,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G25_PzII_Luchs.png,137,4,6161,2335,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G25_PzII_Luchs.png,1.2,LT,"{'battleHeroes': {'highCaliber': 5, 'topGun': 3, 'confederate': 1, 'scout': 5, 'patrolDuty': 4}, 'main': {'fireForEffect': 10, 'duelist': 1, 'fighter': 2, 'kamikaze': 6, 'spotter': 1, 'masterGunner': 63, 'sharpShooter': 128}, 'epic': {'orlik': 1, 'pascucci': 1}}",0.02,Luchs,464,24.09,
True,2.72,71,3.18,germany,66.07,1.63,3,1182,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G112_KanonenJagdPanzer_105.png,168,4,48401,3868,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G112_KanonenJagdPanzer_105.png,1.78,TD,"{'battleHeroes': {'highCaliber': 15, 'topGun': 6, 'confederate': 9, 'tankSniper': 9, 'defender': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 143, 'duelist': 7, 'fighter': 20, 'kamikaze': 4, 'spotter': 3, 'reaper': 4, 'masterGunner': 18, 'sharpShooter': 26}, 'epic': {'halonen': 4, 'pascucci': 3, 'radley': 1}}",0.01,KanJPz 105,2285,44.05,
False,1.72,82,2.45,germany,63.37,1.84,3,1109,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G54_E-50.png,475,4,10257,3537,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G54_E-50.png,1.62,MT,"{'battleHeroes': {'highCaliber': 54, 'topGun': 7, 'confederate': 36, 'tankSniper': 8, 'steelWall': 6, 'defender': 1, 'scout': 3, 'patrolDuty': 2}, 'main': {'fireForEffect': 218, 'duelist': 54, 'fighter': 39, 'shellproof': 8, 'kamikaze': 8, 'spotter': 5, 'reaper': 5, 'masterGunner': 18, 'sharpShooter': 47}, 'epic': {'lehvaslaiho': 12}}",0.49,E 50,2624,33.89,
True,1.99,88,3.76,ussr,66.13,1.33,3,1299,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R172_Object_752.png,124,4,30465,3584,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R172_Object_752.png,1.91,HT,"{'battleHeroes': {'highCaliber': 7, 'topGun': 3, 'confederate': 2, 'tankSniper': 1, 'steelWall': 12, 'defender': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 99, 'duelist': 22, 'fighter': 18, 'shellproof': 15, 'spotter': 2, 'reaper': 3, 'masterGunner': 21, 'sharpShooter': 77}, 'epic': {}}",0.76,Obj. 752,3141,49.19,
False,1.95,76,3.31,poland,61.82,1.25,3,1184,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl05_50TP_Tyszkiewicza.png,165,4,3217,4269,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl05_50TP_Tyszkiewicza.png,1.7,HT,"{'battleHeroes': {'highCaliber': 33, 'topGun': 1, 'confederate': 5, 'tankSniper': 2, 'steelWall': 14, 'defender': 1}, 'main': {'fireForEffect': 129, 'duelist': 26, 'fighter': 16, 'shellproof': 14, 'spotter': 3, 'reaper': 4, 'masterGunner': 22, 'sharpShooter': 38}, 'epic': {'dumitru': 1, 'pascucci': 3}}",0.73,50TP,3173,48.48,
True,2.07,83,3,usa,65.17,1.76,3,1468,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A145_TS_54.png,89,4,34849,4323,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A145_TS_54.png,1.96,HT,"{'battleHeroes': {'highCaliber': 15, 'confederate': 7, 'tankSniper': 3, 'steelWall': 6}, 'main': {'fireForEffect': 74, 'duelist': 14, 'fighter': 17, 'shellproof': 10, 'spotter': 2, 'reaper': 3, 'masterGunner': 23, 'sharpShooter': 49}, 'epic': {}}",0.76,TS-54,2825,34.83,
True,2.42,76,3,china,100,4.5,0,1268,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch60_Vickers_TypeB.png,2,4,57905,2649,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch60_Vickers_TypeB.png,1.5,LT,"{'battleHeroes': {'scout': 1}, 'main': {'fireForEffect': 2, 'masterGunner': 6}, 'epic': {}}",0.02,Vickers 6 t,691,50,
True,2.43,74,3.95,sweden,72.94,2.24,3,1499,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S26_Lansen_C.png,85,4,53121,5059,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S26_Lansen_C.png,2.05,MT,"{'battleHeroes': {'highCaliber': 14, 'topGun': 3, 'confederate': 12, 'tankSniper': 3, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 72, 'duelist': 17, 'fighter': 13, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 31}, 'epic': {'lehvaslaiho': 5, 'oskin': 2, 'pascucci': 2}}",0.14,Lansen C,2653,48.24,
False,1.75,78,2.23,france,70.93,4.52,3,1145,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F100_Panhard_EBR_90.png,227,4,18753,4022,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F100_Panhard_EBR_90.png,1.47,LT,"{'battleHeroes': {'highCaliber': 3, 'topGun': 3, 'confederate': 25, 'tankSniper': 3, 'defender': 2, 'scout': 15, 'patrolDuty': 15}, 'main': {'fireForEffect': 142, 'duelist': 23, 'fighter': 14, 'kamikaze': 3, 'spotter': 7, 'masterGunner': 17, 'sharpShooter': 48}, 'epic': {'naydin': 1, 'orlik': 5, 'pascucci': 14}}",0.02,EBR 90,1722,33.92,
True,1.81,79,2.51,germany,64.97,1.59,3,1219,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G65_JagdTiger_SdKfz_185.png,177,4,55313,3570,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G65_JagdTiger_SdKfz_185.png,1.6,TD,"{'battleHeroes': {'highCaliber': 15, 'topGun': 3, 'confederate': 10, 'tankSniper': 1, 'steelWall': 7, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 131, 'duelist': 17, 'fighter': 19, 'shellproof': 17, 'spotter': 3, 'reaper': 3, 'masterGunner': 12, 'sharpShooter': 56}, 'epic': {}}",1.08,"JgTig.8,8 cm",2077,36.16,
False,2.45,80,3.33,france,66.67,3.67,0,845,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F44_Somua_S35.png,9,4,13121,1930,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F44_Somua_S35.png,2.22,MT,"{'battleHeroes': {'topGun': 1, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 7, 'duelist': 1, 'fighter': 1, 'spotter': 2, 'reaper': 4, 'masterGunner': 12, 'sharpShooter': 27}, 'epic': {}}",0.48,Somua S35,467,33.33,
False,1.86,77,2.73,ussr,67.59,1.6,3,932,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R106_KV85.png,216,4,2817,3400,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R106_KV85.png,1.82,HT,"{'battleHeroes': {'highCaliber': 18, 'topGun': 7, 'confederate': 2, 'tankSniper': 1, 'steelWall': 6, 'invader': 1}, 'main': {'fireForEffect': 67, 'duelist': 17, 'fighter': 15, 'shellproof': 2, 'spotter': 2, 'reaper': 5, 'masterGunner': 21, 'sharpShooter': 33}, 'epic': {'bruno': 1, 'pascucci': 1, 'pool': 1}}",0.54,KV-85,1297,33.33,
True,2.54,82,3.84,france,66.67,2.18,3,1349,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F19_Lorraine40t.png,279,4,62529,5601,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F19_Lorraine40t.png,2.31,MT,"{'battleHeroes': {'highCaliber': 52, 'topGun': 19, 'confederate': 4, 'tankSniper': 14, 'defender': 2, 'scout': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 242, 'duelist': 39, 'fighter': 49, 'kamikaze': 3, 'spotter': 4, 'reaper': 4, 'masterGunner': 21, 'sharpShooter': 48}, 'epic': {'lehvaslaiho': 21, 'nicol': 1, 'oskin': 5, 'pascucci': 1, 'radley': 5}}",0.04,Lorr. 40 t,2751,39.78,
True,2.2,76,3.88,usa,69.39,2.32,3,1334,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A121_M26_Cologne.png,98,4,59937,4941,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A121_M26_Cologne.png,1.94,MT,"{'battleHeroes': {'highCaliber': 24, 'topGun': 4, 'confederate': 8, 'tankSniper': 4, 'steelWall': 4, 'defender': 1, 'invader': 1}, 'main': {'fireForEffect': 81, 'duelist': 15, 'fighter': 14, 'shellproof': 2, 'kamikaze': 1, 'spotter': 4, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 30}, 'epic': {'dumitru': 2, 'lehvaslaiho': 7, 'oskin': 1, 'pascucci': 2}}",0.52,Eagle 7,2122,50,
True,2.31,78,3.83,china,73.79,2.91,3,1455,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch01_Type59_Gold.png,103,4,561,4775,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch01_Type59_Gold.png,1.93,MT,"{'battleHeroes': {'highCaliber': 13, 'topGun': 3, 'confederate': 21, 'tankSniper': 4, 'steelWall': 3, 'scout': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 85, 'duelist': 19, 'fighter': 16, 'shellproof': 7, 'spotter': 4, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 57}, 'epic': {'lehvaslaiho': 1, 'pascucci': 3, 'radley': 1}}",0.67,Type 59 G,2413,49.51,
True,3.12,84,5.41,uk,69.11,1.07,3,1334,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB106_Cobra.png,123,4,60497,4667,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB106_Cobra.png,2.37,MT,"{'battleHeroes': {'highCaliber': 33, 'topGun': 3, 'confederate': 3, 'tankSniper': 1, 'steelWall': 1, 'defender': 1}, 'main': {'fireForEffect': 112, 'duelist': 14, 'fighter': 26, 'kamikaze': 1, 'spotter': 3, 'reaper': 4, 'masterGunner': 25, 'sharpShooter': 39}, 'epic': {'lehvaslaiho': 4, 'oskin': 2}}",0.2,Cobra,3648,56.1,
False,1.79,79,2.59,uk,59.78,1.11,3,1065,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB72_AT15.png,271,4,8529,3137,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB72_AT15.png,1.53,TD,"{'battleHeroes': {'highCaliber': 21, 'topGun': 8, 'confederate': 11, 'tankSniper': 4, 'steelWall': 15, 'defender': 1, 'invader': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 85, 'duelist': 13, 'fighter': 13, 'shellproof': 19, 'spotter': 2, 'reaper': 3, 'masterGunner': 23, 'sharpShooter': 66}, 'epic': {'halonen': 1, 'radley': 2}}",1.09,AT 15,2009,40.96,
False,1.6,74,1.65,ussr,59.52,2.6,0,519,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R22_T-46.png,126,4,3073,2031,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R22_T-46.png,1.25,LT,"{'battleHeroes': {'highCaliber': 1, 'topGun': 3, 'confederate': 1, 'defender': 1}, 'main': {'kamikaze': 2, 'reaper': 4, 'masterGunner': 27, 'sharpShooter': 34}, 'epic': {}}",0.07,T-46,348,24.6,
False,2.31,63,3.34,ussr,60,1.87,0,507,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R09_T-26.png,55,4,4609,2384,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R09_T-26.png,1.95,LT,"{'battleHeroes': {'topGun': 5, 'confederate': 1, 'defender': 1, 'patrolDuty': 1}, 'main': {'reaper': 3, 'masterGunner': 31, 'sharpShooter': 35}, 'epic': {}}",0.15,T-26,306,41.82,
True,2.33,79,2.59,france,67.6,2.31,3,1365,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F117_Alt_Proto_AMX_30.png,179,4,32065,4555,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F117_Alt_Proto_AMX_30.png,1.66,MT,"{'battleHeroes': {'highCaliber': 17, 'topGun': 2, 'confederate': 25, 'tankSniper': 2, 'steelWall': 3, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 157, 'duelist': 16, 'fighter': 17, 'shellproof': 6, 'spotter': 3, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 34}, 'epic': {'lehvaslaiho': 8, 'oskin': 4, 'radley': 1}}",0.52,A.P. AMX 30,2567,35.75,
False,2.26,66,2.44,ussr,62.86,1.89,0,474,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R08_BT-2.png,35,4,1025,2355,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R08_BT-2.png,1.89,LT,"{'battleHeroes': {'topGun': 2, 'confederate': 1}, 'main': {'reaper': 3, 'masterGunner': 11, 'sharpShooter': 13}, 'epic': {}}",0,BT-2,328,22.86,
True,2.61,53,2,ussr,60,1.6,0,480,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R143_T_29.png,5,4,47873,1655,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R143_T_29.png,1.2,MT,"{'battleHeroes': {}, 'main': {'fireForEffect': 3, 'fighter': 1, 'reaper': 3, 'masterGunner': 5}, 'epic': {}}",0,T-29,391,40,
True,3.39,93,,germany,100,3,0,1784,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G161_Pz_Kpfw_M15_38_t.png,1,4,43537,9669,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G161_Pz_Kpfw_M15_38_t.png,6,LT,"{'battleHeroes': {'topGun': 1}, 'main': {'fireForEffect': 1, 'duelist': 1, 'masterGunner': 17, 'sharpShooter': 17}, 'epic': {}}",0.48,Pz. M 15,1282,100,
True,2.34,80,3.41,france,63.92,1.22,3,1367,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F84_Somua_SM.png,158,4,62273,4577,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F84_Somua_SM.png,2.01,HT,"{'battleHeroes': {'highCaliber': 31, 'topGun': 4, 'confederate': 8, 'tankSniper': 1, 'steelWall': 5, 'defender': 1, 'scout': 1}, 'main': {'fireForEffect': 133, 'duelist': 24, 'fighter': 22, 'shellproof': 4, 'kamikaze': 1, 'spotter': 2, 'reaper': 4, 'masterGunner': 17, 'sharpShooter': 42}, 'epic': {'dumitru': 1, 'naydin': 1, 'radley': 1}}",0.39,Somua SM,2811,41.14,
False,1.4,79,1.75,usa,65.53,4.23,3,1059,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A97_M41_Bulldog.png,441,4,17953,2969,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A97_M41_Bulldog.png,1.29,LT,"{'battleHeroes': {'highCaliber': 8, 'topGun': 7, 'confederate': 12, 'tankSniper': 4, 'defender': 2, 'invader': 1, 'scout': 22, 'patrolDuty': 20}, 'main': {'fireForEffect': 236, 'duelist': 35, 'fighter': 30, 'kamikaze': 8, 'spotter': 7, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 46}, 'epic': {'orlik': 4, 'pascucci': 7, 'pool': 1}}",0.01,M41 Bulldog,1124,26.3,
False,4.67,72,11,italy,66.67,3.67,0,1072,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It07_P26_40.png,3,4,1185,4886,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It07_P26_40.png,3.67,MT,"{'battleHeroes': {'highCaliber': 1, 'topGun': 1}, 'main': {'fireForEffect': 3, 'duelist': 1, 'fighter': 1, 'masterGunner': 11, 'sharpShooter': 11}, 'epic': {}}",0.29,P26/40,982,66.67,
False,2.11,77,4.02,italy,66.96,2.68,3,1254,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It09_P43_ter.png,112,4,1953,5110,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It09_P43_ter.png,2.15,MT,"{'battleHeroes': {'highCaliber': 21, 'topGun': 5, 'confederate': 6, 'tankSniper': 1, 'steelWall': 3, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 93, 'duelist': 21, 'fighter': 22, 'shellproof': 1, 'kamikaze': 2, 'spotter': 2, 'reaper': 4, 'masterGunner': 11, 'sharpShooter': 33}, 'epic': {'dumitru': 1, 'lehvaslaiho': 4, 'oskin': 2, 'pascucci': 3}}",0.3,P.43 ter,1906,46.43,
True,5.89,77,11,germany,80.56,1.97,0,891,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G33_H39_captured.png,72,4,52497,2371,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G33_H39_captured.png,3.51,LT,"{'battleHeroes': {'highCaliber': 2, 'topGun': 17, 'defender': 3, 'invader': 1}, 'main': {'fireForEffect': 61, 'duelist': 24, 'fighter': 14, 'shellproof': 26, 'masterGunner': 21, 'sharpShooter': 39}, 'epic': {'delanglade': 1, 'dumitru': 1, 'kolobanov': 1, 'orlik': 14, 'pascucci': 6}}",4.06,Pz. 38H,508,68.06,
True,1.9,77,2.55,sweden,64.41,2.49,3,1346,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S23_Strv_81_sabaton.png,118,4,52609,4785,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S23_Strv_81_sabaton.png,1.49,MT,"{'battleHeroes': {'highCaliber': 10, 'topGun': 3, 'confederate': 17, 'tankSniper': 1, 'steelWall': 5, 'patrolDuty': 1}, 'main': {'fireForEffect': 90, 'duelist': 15, 'fighter': 13, 'shellproof': 12, 'kamikaze': 1, 'spotter': 5, 'reaper': 3, 'masterGunner': 14, 'sharpShooter': 35}, 'epic': {'lehvaslaiho': 3, 'oskin': 2, 'pascucci': 1, 'radley': 1}}",0.68,P:Victoria,2302,41.53,
True,2.49,75,1.75,france,20,0.8,0,412,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F42_AMR_35.png,5,4,43841,2088,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F42_AMR_35.png,1.4,LT,"{'battleHeroes': {}, 'main': {'fireForEffect': 3, 'fighter': 1, 'masterGunner': 7, 'sharpShooter': 18}, 'epic': {}}",0.03,AMR 35,392,20,
True,2.07,82,3.67,ussr,62.3,1.79,3,1301,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R197_KV_1S_MZ.png,61,4,37889,5418,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R197_KV_1S_MZ.png,2.16,HT,"{'battleHeroes': {'highCaliber': 14, 'confederate': 6, 'steelWall': 5, 'defender': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 49, 'duelist': 15, 'fighter': 11, 'shellproof': 1, 'kamikaze': 1, 'spotter': 1, 'masterGunner': 18, 'sharpShooter': 53}, 'epic': {}}",0.46,KV-1SA,1504,40.98,
False,2.84,64,3.25,china,80,1.8,0,747,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch07_Vickers_MkE_Type_BT26.png,5,4,2353,3056,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch07_Vickers_MkE_Type_BT26.png,2.6,LT,"{'battleHeroes': {'topGun': 1}, 'main': {'masterGunner': 17, 'sharpShooter': 17}, 'epic': {}}",0,VAE Type B,415,20,
True,2.2,76,2.75,uk,65.03,1.04,3,1217,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB99_Turtle_Mk1.png,163,4,59985,3268,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB99_Turtle_Mk1.png,1.47,TD,"{'battleHeroes': {'highCaliber': 20, 'confederate': 7, 'tankSniper': 2, 'steelWall': 12, 'defender': 2}, 'main': {'fireForEffect': 118, 'duelist': 15, 'fighter': 12, 'shellproof': 24, 'spotter': 5, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 62}, 'epic': {}}",1.13,Turtle I,2270,46.63,
